Cell,Worm,mRNA,Mean,Probe,Strain,Time,Root_Cell,Cell_Value
H2,9.0,13.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,10.0,13.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,11.0,5.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,12.0,20.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,13.0,12.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,14.0,27.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,15.0,18.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,16.0,29.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,18.0,28.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,20.0,28.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,21.0,17.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,22.0,31.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,23.0,24.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,25.0,17.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,30.0,10.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,31.0,6.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,35.0,20.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,36.0,34.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,37.0,0.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,40.0,12.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,41.0,16.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,42.0,10.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,43.0,17.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,45.0,6.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,46.0,14.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,47.0,13.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,48.0,7.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,50.0,35.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,51.0,9.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,52.0,12.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,53.0,14.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,54.0,13.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,55.0,15.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,56.0,0.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,57.0,18.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,58.0,6.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,59.0,0.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,61.0,12.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,63.0,17.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,64.0,5.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,66.0,22.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
H2,67.0,16.0,14.708333333333336,ceh-16,ceh-16(bp323),10,H2,
V1,1.0,6.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,3.0,10.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,4.0,16.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,5.0,9.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,6.0,18.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,8.0,18.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,9.0,20.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,10.0,11.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,11.0,1.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,12.0,7.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,13.0,6.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,14.0,11.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,15.0,17.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,16.0,16.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,18.0,10.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,20.0,24.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,21.0,14.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,22.0,22.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,23.0,17.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,25.0,10.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,30.0,16.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,31.0,11.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,35.0,18.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,36.0,18.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,37.0,0.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,40.0,6.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,41.0,8.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,42.0,4.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,43.0,12.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,45.0,11.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,46.0,19.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,47.0,16.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,48.0,5.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,50.0,25.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,51.0,4.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,52.0,5.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,53.0,12.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,54.0,19.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,55.0,7.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,56.0,1.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,57.0,12.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,58.0,4.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,59.0,0.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,61.0,13.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,63.0,11.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,64.0,5.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,66.0,21.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V1,67.0,4.0,11.458333333333336,ceh-16,ceh-16(bp323),10,V1,
V2,1.0,3.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,3.0,18.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,4.0,20.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,5.0,0.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,6.0,16.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,8.0,16.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,9.0,21.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,10.0,12.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,11.0,0.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,12.0,12.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,13.0,9.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,14.0,8.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,15.0,13.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,16.0,36.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,18.0,4.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,20.0,8.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,21.0,14.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,22.0,29.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,23.0,15.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,25.0,13.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,30.0,6.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,31.0,11.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,35.0,16.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,36.0,22.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,37.0,0.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,40.0,9.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,41.0,9.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,42.0,3.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,43.0,7.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,45.0,12.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,46.0,13.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,47.0,2.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,48.0,1.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,50.0,29.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,51.0,9.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,52.0,6.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,53.0,9.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,54.0,12.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,55.0,8.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,56.0,1.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,57.0,9.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,58.0,5.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,59.0,0.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,61.0,8.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,63.0,13.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,64.0,7.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,66.0,17.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V2,67.0,3.0,10.708333333333334,ceh-16,ceh-16(bp323),10,V2,
V3,1.0,9.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,3.0,7.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,4.0,15.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,5.0,2.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,6.0,7.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,8.0,2.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,9.0,25.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,10.0,7.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,11.0,0.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,12.0,15.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,13.0,12.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,14.0,8.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,15.0,16.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,16.0,31.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,18.0,8.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,20.0,17.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,21.0,20.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,22.0,34.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,23.0,25.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,25.0,6.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,30.0,4.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,31.0,3.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,35.0,16.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,36.0,21.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,37.0,1.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,40.0,12.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,41.0,15.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,42.0,8.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,43.0,10.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,45.0,8.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,46.0,17.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,47.0,0.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,48.0,0.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,50.0,35.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,51.0,7.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,52.0,5.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,53.0,13.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,54.0,17.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,55.0,7.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,56.0,1.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,57.0,10.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,58.0,1.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,59.0,0.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,61.0,14.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,63.0,19.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,64.0,3.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,66.0,24.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V3,67.0,12.0,11.4375,ceh-16,ceh-16(bp323),10,V3,
V4,1.0,3.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,3.0,12.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,4.0,13.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,5.0,5.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,6.0,8.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,8.0,7.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,9.0,17.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,10.0,4.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,11.0,0.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,12.0,13.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,13.0,15.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,14.0,11.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,15.0,15.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,16.0,26.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,18.0,3.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,20.0,8.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,21.0,24.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,22.0,26.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,23.0,21.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,25.0,4.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,30.0,10.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,31.0,8.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,35.0,22.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,36.0,10.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,37.0,8.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,40.0,11.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,41.0,10.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,42.0,12.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,43.0,15.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,45.0,1.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,46.0,13.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,47.0,5.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,48.0,2.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,50.0,28.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,51.0,11.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,52.0,8.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,53.0,7.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,54.0,17.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,55.0,6.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,56.0,0.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,57.0,10.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,58.0,10.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,59.0,0.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,61.0,11.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,63.0,11.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,64.0,5.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,66.0,20.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V4,67.0,9.0,10.729166666666666,ceh-16,ceh-16(bp323),10,V4,
V5a,1.0,0.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,4.0,7.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,5.0,1.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,6.0,6.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,8.0,0.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,9.0,12.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,10.0,1.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,12.0,7.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,13.0,0.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,14.0,0.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,15.0,4.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,16.0,15.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,18.0,0.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,20.0,3.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,21.0,2.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,22.0,12.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,30.0,0.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,31.0,0.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,35.0,3.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,36.0,11.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,37.0,0.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,40.0,2.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,41.0,10.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,42.0,1.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,43.0,2.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,45.0,2.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,46.0,2.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,48.0,0.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,50.0,20.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,51.0,0.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,52.0,0.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,53.0,5.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,54.0,5.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,55.0,5.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,56.0,2.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,57.0,6.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,58.0,5.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,59.0,0.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,61.0,3.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,63.0,1.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,64.0,5.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5a,67.0,0.0,3.809523809523809,ceh-16,ceh-16(bp323),10,V5,a
V5p,1.0,0.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,4.0,7.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,5.0,0.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,6.0,7.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,8.0,4.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,9.0,11.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,10.0,4.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,12.0,4.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,13.0,3.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,14.0,4.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,15.0,4.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,16.0,19.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,18.0,1.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,20.0,13.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,21.0,13.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,22.0,15.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,30.0,1.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,31.0,3.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,35.0,7.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,36.0,12.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,37.0,0.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,40.0,6.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,41.0,11.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,42.0,5.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,43.0,13.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,45.0,1.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,46.0,10.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,48.0,0.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,50.0,13.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,51.0,5.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,52.0,6.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,53.0,9.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,54.0,11.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,55.0,5.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,56.0,0.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,57.0,14.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,58.0,3.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,59.0,1.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,61.0,5.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,63.0,14.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,64.0,2.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
V5p,67.0,3.0,6.404761904761906,ceh-16,ceh-16(bp323),10,V5,p
T,1.0,11.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,3.0,20.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,4.0,12.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,5.0,8.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,6.0,15.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,8.0,10.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,9.0,11.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,10.0,7.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,11.0,12.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,12.0,8.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,13.0,17.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,14.0,13.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,15.0,16.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,16.0,16.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,18.0,11.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,20.0,17.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,21.0,15.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,23.0,14.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,25.0,12.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,30.0,2.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,31.0,11.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,35.0,16.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,36.0,16.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,37.0,16.0,11.0,ceh-16,ceh-16(bp323),10,T,
T,40.0,10.0,11.0,ceh-16,ceh-16(bp323),10,T,
