Cell,Worm,mRNA,Mean,Probe,Strain
V3a,39.0,4.0,13.333333333333334,ceh-16,ceh-16(bp323)
V3a,41.0,11.0,13.333333333333334,ceh-16,ceh-16(bp323)
V3a,42.0,10.0,13.333333333333334,ceh-16,ceh-16(bp323)
V3a,46.0,41.0,13.333333333333334,ceh-16,ceh-16(bp323)
V3a,48.0,13.0,13.333333333333334,ceh-16,ceh-16(bp323)
V3a,51.0,0.0,13.333333333333334,ceh-16,ceh-16(bp323)
V3a,53.0,40.0,13.333333333333334,ceh-16,ceh-16(bp323)
V3a,58.0,0.0,13.333333333333334,ceh-16,ceh-16(bp323)
V3a,67.0,32.0,13.333333333333334,ceh-16,ceh-16(bp323)
V3a,68.0,12.0,13.333333333333334,ceh-16,ceh-16(bp323)
V1,1.0,24.0,36.0,ceh-16,ceh-16(bp323)
V1,4.0,34.0,36.0,ceh-16,ceh-16(bp323)
V1,8.0,50.0,36.0,ceh-16,ceh-16(bp323)
V2a,1.0,21.0,9.24,ceh-16,ceh-16(bp323)
V2a,4.0,3.0,9.24,ceh-16,ceh-16(bp323)
V2a,8.0,16.0,9.24,ceh-16,ceh-16(bp323)
V2a,9.0,10.0,9.24,ceh-16,ceh-16(bp323)
V2a,10.0,4.0,9.24,ceh-16,ceh-16(bp323)
V2a,11.0,3.0,9.24,ceh-16,ceh-16(bp323)
V2a,19.0,0.0,9.24,ceh-16,ceh-16(bp323)
V2a,20.0,1.0,9.24,ceh-16,ceh-16(bp323)
V2a,22.0,4.0,9.24,ceh-16,ceh-16(bp323)
V2a,27.0,1.0,9.24,ceh-16,ceh-16(bp323)
V2a,28.0,3.0,9.24,ceh-16,ceh-16(bp323)
V2a,29.0,1.0,9.24,ceh-16,ceh-16(bp323)
V2a,35.0,19.0,9.24,ceh-16,ceh-16(bp323)
V2a,39.0,8.0,9.24,ceh-16,ceh-16(bp323)
V2a,40.0,0.0,9.24,ceh-16,ceh-16(bp323)
V2a,42.0,11.0,9.24,ceh-16,ceh-16(bp323)
V2a,46.0,36.0,9.24,ceh-16,ceh-16(bp323)
V2a,47.0,12.0,9.24,ceh-16,ceh-16(bp323)
V2a,48.0,9.0,9.24,ceh-16,ceh-16(bp323)
V2a,51.0,0.0,9.24,ceh-16,ceh-16(bp323)
V2a,52.0,0.0,9.24,ceh-16,ceh-16(bp323)
V2a,53.0,40.0,9.24,ceh-16,ceh-16(bp323)
V2a,58.0,3.0,9.24,ceh-16,ceh-16(bp323)
V2a,60.0,16.0,9.24,ceh-16,ceh-16(bp323)
V2a,68.0,10.0,9.24,ceh-16,ceh-16(bp323)
V3p,1.0,26.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,4.0,32.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,7.0,21.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,9.0,27.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,10.0,15.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,15.0,1.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,19.0,0.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,27.0,11.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,29.0,2.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,31.0,1.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,35.0,28.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,39.0,9.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,41.0,23.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,42.0,15.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,46.0,50.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,48.0,11.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,51.0,0.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,53.0,68.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,58.0,16.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,67.0,40.0,19.333333333333332,ceh-16,ceh-16(bp323)
V3p,68.0,10.0,19.333333333333332,ceh-16,ceh-16(bp323)
V2p,1.0,26.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,4.0,28.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,8.0,9.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,9.0,34.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,10.0,28.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,11.0,18.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,19.0,1.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,20.0,0.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,22.0,19.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,27.0,7.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,28.0,7.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,29.0,1.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,32.0,21.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,35.0,18.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,39.0,4.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,40.0,0.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,42.0,19.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,46.0,35.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,47.0,30.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,48.0,9.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,51.0,2.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,52.0,0.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,53.0,56.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,58.0,20.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,60.0,49.0,17.307692307692307,ceh-16,ceh-16(bp323)
V2p,68.0,9.0,17.307692307692307,ceh-16,ceh-16(bp323)
Tp,2.0,1.0,5.35,ceh-16,ceh-16(bp323)
Tp,3.0,2.0,5.35,ceh-16,ceh-16(bp323)
Tp,5.0,5.0,5.35,ceh-16,ceh-16(bp323)
Tp,6.0,4.0,5.35,ceh-16,ceh-16(bp323)
Tp,9.0,17.0,5.35,ceh-16,ceh-16(bp323)
Tp,11.0,13.0,5.35,ceh-16,ceh-16(bp323)
Tp,12.0,1.0,5.35,ceh-16,ceh-16(bp323)
Tp,17.0,14.0,5.35,ceh-16,ceh-16(bp323)
Tp,21.0,1.0,5.35,ceh-16,ceh-16(bp323)
Tp,31.0,0.0,5.35,ceh-16,ceh-16(bp323)
Tp,32.0,2.0,5.35,ceh-16,ceh-16(bp323)
Tp,33.0,0.0,5.35,ceh-16,ceh-16(bp323)
Tp,41.0,23.0,5.35,ceh-16,ceh-16(bp323)
Tp,43.0,0.0,5.35,ceh-16,ceh-16(bp323)
Tp,45.0,0.0,5.35,ceh-16,ceh-16(bp323)
Tp,55.0,1.0,5.35,ceh-16,ceh-16(bp323)
Tp,57.0,0.0,5.35,ceh-16,ceh-16(bp323)
Tp,58.0,14.0,5.35,ceh-16,ceh-16(bp323)
Tp,59.0,0.0,5.35,ceh-16,ceh-16(bp323)
Tp,63.0,9.0,5.35,ceh-16,ceh-16(bp323)
Ta,2.0,0.0,4.0,ceh-16,ceh-16(bp323)
Ta,3.0,1.0,4.0,ceh-16,ceh-16(bp323)
Ta,5.0,3.0,4.0,ceh-16,ceh-16(bp323)
Ta,6.0,6.0,4.0,ceh-16,ceh-16(bp323)
Ta,9.0,3.0,4.0,ceh-16,ceh-16(bp323)
Ta,11.0,12.0,4.0,ceh-16,ceh-16(bp323)
Ta,12.0,0.0,4.0,ceh-16,ceh-16(bp323)
Ta,17.0,16.0,4.0,ceh-16,ceh-16(bp323)
Ta,21.0,6.0,4.0,ceh-16,ceh-16(bp323)
Ta,31.0,0.0,4.0,ceh-16,ceh-16(bp323)
Ta,32.0,3.0,4.0,ceh-16,ceh-16(bp323)
Ta,33.0,0.0,4.0,ceh-16,ceh-16(bp323)
Ta,41.0,20.0,4.0,ceh-16,ceh-16(bp323)
Ta,43.0,0.0,4.0,ceh-16,ceh-16(bp323)
Ta,45.0,1.0,4.0,ceh-16,ceh-16(bp323)
Ta,55.0,1.0,4.0,ceh-16,ceh-16(bp323)
Ta,57.0,0.0,4.0,ceh-16,ceh-16(bp323)
Ta,58.0,0.0,4.0,ceh-16,ceh-16(bp323)
Ta,59.0,0.0,4.0,ceh-16,ceh-16(bp323)
Ta,63.0,8.0,4.0,ceh-16,ceh-16(bp323)
V5pp,2.0,16.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,3.0,14.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,4.0,17.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,5.0,21.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,6.0,25.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,11.0,31.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,12.0,24.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,17.0,21.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,21.0,1.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,22.0,6.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,27.0,18.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,31.0,1.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,33.0,11.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,36.0,16.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,39.0,4.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,41.0,21.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,43.0,21.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,45.0,14.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,47.0,23.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,53.0,32.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,55.0,16.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,57.0,12.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,58.0,8.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,59.0,17.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,63.0,20.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,64.0,8.0,17.14814814814815,ceh-16,ceh-16(bp323)
V5pp,67.0,45.0,17.14814814814815,ceh-16,ceh-16(bp323)
V6p,2.0,25.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,3.0,7.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,9.0,31.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,11.0,29.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,12.0,12.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,17.0,38.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,21.0,6.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,22.0,29.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,27.0,25.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,31.0,0.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,32.0,28.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,33.0,15.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,36.0,22.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,41.0,5.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,43.0,25.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,45.0,26.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,47.0,31.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,55.0,23.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,57.0,21.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,58.0,24.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,59.0,28.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,63.0,26.0,21.608695652173914,ceh-16,ceh-16(bp323)
V6p,64.0,21.0,21.608695652173914,ceh-16,ceh-16(bp323)
H1p,2.0,16.0,17.555555555555557,ceh-16,ceh-16(bp323)
H1p,3.0,39.0,17.555555555555557,ceh-16,ceh-16(bp323)
H1p,5.0,29.0,17.555555555555557,ceh-16,ceh-16(bp323)
H1p,6.0,33.0,17.555555555555557,ceh-16,ceh-16(bp323)
H1p,10.0,11.0,17.555555555555557,ceh-16,ceh-16(bp323)
H1p,11.0,22.0,17.555555555555557,ceh-16,ceh-16(bp323)
H1p,12.0,17.0,17.555555555555557,ceh-16,ceh-16(bp323)
H1p,21.0,8.0,17.555555555555557,ceh-16,ceh-16(bp323)
H1p,31.0,9.0,17.555555555555557,ceh-16,ceh-16(bp323)
H1p,33.0,0.0,17.555555555555557,ceh-16,ceh-16(bp323)
H1p,36.0,35.0,17.555555555555557,ceh-16,ceh-16(bp323)
H1p,44.0,10.0,17.555555555555557,ceh-16,ceh-16(bp323)
H1p,45.0,13.0,17.555555555555557,ceh-16,ceh-16(bp323)
H1p,56.0,17.0,17.555555555555557,ceh-16,ceh-16(bp323)
H1p,57.0,8.0,17.555555555555557,ceh-16,ceh-16(bp323)
H1p,58.0,8.0,17.555555555555557,ceh-16,ceh-16(bp323)
H1p,60.0,36.0,17.555555555555557,ceh-16,ceh-16(bp323)
H1p,64.0,5.0,17.555555555555557,ceh-16,ceh-16(bp323)
V6a,2.0,5.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,3.0,10.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,9.0,2.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,11.0,8.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,12.0,0.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,17.0,19.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,21.0,3.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,22.0,2.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,27.0,2.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,31.0,1.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,32.0,5.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,33.0,3.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,36.0,17.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,41.0,2.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,43.0,2.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,45.0,1.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,47.0,5.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,55.0,1.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,57.0,0.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,58.0,0.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,59.0,3.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,63.0,2.0,4.130434782608695,ceh-16,ceh-16(bp323)
V6a,64.0,2.0,4.130434782608695,ceh-16,ceh-16(bp323)
H2a,2.0,3.0,9.5,ceh-16,ceh-16(bp323)
H2a,3.0,5.0,9.5,ceh-16,ceh-16(bp323)
H2a,5.0,9.0,9.5,ceh-16,ceh-16(bp323)
H2a,6.0,16.0,9.5,ceh-16,ceh-16(bp323)
H2a,10.0,13.0,9.5,ceh-16,ceh-16(bp323)
H2a,11.0,6.0,9.5,ceh-16,ceh-16(bp323)
H2a,12.0,3.0,9.5,ceh-16,ceh-16(bp323)
H2a,17.0,41.0,9.5,ceh-16,ceh-16(bp323)
H2a,31.0,0.0,9.5,ceh-16,ceh-16(bp323)
H2a,36.0,16.0,9.5,ceh-16,ceh-16(bp323)
H2a,42.0,20.0,9.5,ceh-16,ceh-16(bp323)
H2a,44.0,1.0,9.5,ceh-16,ceh-16(bp323)
H2a,45.0,0.0,9.5,ceh-16,ceh-16(bp323)
H2a,47.0,14.0,9.5,ceh-16,ceh-16(bp323)
H2a,56.0,2.0,9.5,ceh-16,ceh-16(bp323)
H2a,57.0,2.0,9.5,ceh-16,ceh-16(bp323)
H2a,58.0,10.0,9.5,ceh-16,ceh-16(bp323)
H2a,60.0,17.0,9.5,ceh-16,ceh-16(bp323)
H2a,63.0,11.0,9.5,ceh-16,ceh-16(bp323)
H2a,64.0,1.0,9.5,ceh-16,ceh-16(bp323)
H2p,2.0,17.0,18.7,ceh-16,ceh-16(bp323)
H2p,3.0,18.0,18.7,ceh-16,ceh-16(bp323)
H2p,5.0,14.0,18.7,ceh-16,ceh-16(bp323)
H2p,6.0,32.0,18.7,ceh-16,ceh-16(bp323)
H2p,10.0,10.0,18.7,ceh-16,ceh-16(bp323)
H2p,11.0,26.0,18.7,ceh-16,ceh-16(bp323)
H2p,12.0,17.0,18.7,ceh-16,ceh-16(bp323)
H2p,17.0,37.0,18.7,ceh-16,ceh-16(bp323)
H2p,31.0,8.0,18.7,ceh-16,ceh-16(bp323)
H2p,36.0,38.0,18.7,ceh-16,ceh-16(bp323)
H2p,42.0,19.0,18.7,ceh-16,ceh-16(bp323)
H2p,44.0,5.0,18.7,ceh-16,ceh-16(bp323)
H2p,45.0,16.0,18.7,ceh-16,ceh-16(bp323)
H2p,47.0,9.0,18.7,ceh-16,ceh-16(bp323)
H2p,56.0,8.0,18.7,ceh-16,ceh-16(bp323)
H2p,57.0,11.0,18.7,ceh-16,ceh-16(bp323)
H2p,58.0,5.0,18.7,ceh-16,ceh-16(bp323)
H2p,60.0,25.0,18.7,ceh-16,ceh-16(bp323)
H2p,63.0,30.0,18.7,ceh-16,ceh-16(bp323)
H2p,64.0,29.0,18.7,ceh-16,ceh-16(bp323)
V1aa,2.0,5.0,6.25,ceh-16,ceh-16(bp323)
V1aa,3.0,7.0,6.25,ceh-16,ceh-16(bp323)
V1aa,5.0,10.0,6.25,ceh-16,ceh-16(bp323)
V1aa,6.0,15.0,6.25,ceh-16,ceh-16(bp323)
V1aa,12.0,4.0,6.25,ceh-16,ceh-16(bp323)
V1aa,21.0,1.0,6.25,ceh-16,ceh-16(bp323)
V1aa,33.0,1.0,6.25,ceh-16,ceh-16(bp323)
V1aa,36.0,8.0,6.25,ceh-16,ceh-16(bp323)
V1aa,55.0,1.0,6.25,ceh-16,ceh-16(bp323)
V1aa,56.0,1.0,6.25,ceh-16,ceh-16(bp323)
V1aa,57.0,2.0,6.25,ceh-16,ceh-16(bp323)
V1aa,60.0,20.0,6.25,ceh-16,ceh-16(bp323)
V3ap,2.0,5.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,3.0,21.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,5.0,24.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,6.0,25.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,11.0,6.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,12.0,4.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,17.0,31.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,21.0,5.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,22.0,15.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,32.0,25.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,33.0,0.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,36.0,22.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,43.0,14.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,44.0,1.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,45.0,16.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,47.0,25.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,55.0,23.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,57.0,11.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,59.0,24.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,60.0,40.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,63.0,26.0,16.636363636363637,ceh-16,ceh-16(bp323)
V3ap,64.0,3.0,16.636363636363637,ceh-16,ceh-16(bp323)
V1ap,2.0,2.0,8.75,ceh-16,ceh-16(bp323)
V1ap,3.0,6.0,8.75,ceh-16,ceh-16(bp323)
V1ap,5.0,14.0,8.75,ceh-16,ceh-16(bp323)
V1ap,6.0,13.0,8.75,ceh-16,ceh-16(bp323)
V1ap,12.0,14.0,8.75,ceh-16,ceh-16(bp323)
V1ap,21.0,8.0,8.75,ceh-16,ceh-16(bp323)
V1ap,33.0,6.0,8.75,ceh-16,ceh-16(bp323)
V1ap,36.0,27.0,8.75,ceh-16,ceh-16(bp323)
V1ap,55.0,1.0,8.75,ceh-16,ceh-16(bp323)
V1ap,56.0,0.0,8.75,ceh-16,ceh-16(bp323)
V1ap,57.0,3.0,8.75,ceh-16,ceh-16(bp323)
V1ap,60.0,11.0,8.75,ceh-16,ceh-16(bp323)
V1pa,2.0,3.0,5.384615384615385,ceh-16,ceh-16(bp323)
V1pa,3.0,9.0,5.384615384615385,ceh-16,ceh-16(bp323)
V1pa,5.0,5.0,5.384615384615385,ceh-16,ceh-16(bp323)
V1pa,6.0,10.0,5.384615384615385,ceh-16,ceh-16(bp323)
V1pa,12.0,8.0,5.384615384615385,ceh-16,ceh-16(bp323)
V1pa,17.0,13.0,5.384615384615385,ceh-16,ceh-16(bp323)
V1pa,21.0,1.0,5.384615384615385,ceh-16,ceh-16(bp323)
V1pa,33.0,4.0,5.384615384615385,ceh-16,ceh-16(bp323)
V1pa,36.0,10.0,5.384615384615385,ceh-16,ceh-16(bp323)
V1pa,55.0,0.0,5.384615384615385,ceh-16,ceh-16(bp323)
V1pa,56.0,0.0,5.384615384615385,ceh-16,ceh-16(bp323)
V1pa,57.0,0.0,5.384615384615385,ceh-16,ceh-16(bp323)
V1pa,60.0,7.0,5.384615384615385,ceh-16,ceh-16(bp323)
V1pp,2.0,28.0,19.153846153846153,ceh-16,ceh-16(bp323)
V1pp,3.0,15.0,19.153846153846153,ceh-16,ceh-16(bp323)
V1pp,5.0,18.0,19.153846153846153,ceh-16,ceh-16(bp323)
V1pp,6.0,26.0,19.153846153846153,ceh-16,ceh-16(bp323)
V1pp,12.0,17.0,19.153846153846153,ceh-16,ceh-16(bp323)
V1pp,17.0,35.0,19.153846153846153,ceh-16,ceh-16(bp323)
V1pp,21.0,5.0,19.153846153846153,ceh-16,ceh-16(bp323)
V1pp,33.0,12.0,19.153846153846153,ceh-16,ceh-16(bp323)
V1pp,36.0,19.0,19.153846153846153,ceh-16,ceh-16(bp323)
V1pp,55.0,16.0,19.153846153846153,ceh-16,ceh-16(bp323)
V1pp,56.0,11.0,19.153846153846153,ceh-16,ceh-16(bp323)
V1pp,57.0,16.0,19.153846153846153,ceh-16,ceh-16(bp323)
V1pp,60.0,31.0,19.153846153846153,ceh-16,ceh-16(bp323)
V2ap,2.0,27.0,13.882352941176471,ceh-16,ceh-16(bp323)
V2ap,3.0,12.0,13.882352941176471,ceh-16,ceh-16(bp323)
V2ap,5.0,11.0,13.882352941176471,ceh-16,ceh-16(bp323)
V2ap,6.0,36.0,13.882352941176471,ceh-16,ceh-16(bp323)
V2ap,12.0,19.0,13.882352941176471,ceh-16,ceh-16(bp323)
V2ap,17.0,27.0,13.882352941176471,ceh-16,ceh-16(bp323)
V2ap,21.0,5.0,13.882352941176471,ceh-16,ceh-16(bp323)
V2ap,31.0,8.0,13.882352941176471,ceh-16,ceh-16(bp323)
V2ap,32.0,16.0,13.882352941176471,ceh-16,ceh-16(bp323)
V2ap,33.0,0.0,13.882352941176471,ceh-16,ceh-16(bp323)
V2ap,36.0,17.0,13.882352941176471,ceh-16,ceh-16(bp323)
V2ap,43.0,15.0,13.882352941176471,ceh-16,ceh-16(bp323)
V2ap,44.0,0.0,13.882352941176471,ceh-16,ceh-16(bp323)
V2ap,45.0,14.0,13.882352941176471,ceh-16,ceh-16(bp323)
V2ap,57.0,12.0,13.882352941176471,ceh-16,ceh-16(bp323)
V2ap,63.0,16.0,13.882352941176471,ceh-16,ceh-16(bp323)
V2ap,64.0,1.0,13.882352941176471,ceh-16,ceh-16(bp323)
V2aa,2.0,7.0,5.235294117647059,ceh-16,ceh-16(bp323)
V2aa,3.0,4.0,5.235294117647059,ceh-16,ceh-16(bp323)
V2aa,5.0,8.0,5.235294117647059,ceh-16,ceh-16(bp323)
V2aa,6.0,15.0,5.235294117647059,ceh-16,ceh-16(bp323)
V2aa,12.0,6.0,5.235294117647059,ceh-16,ceh-16(bp323)
V2aa,17.0,22.0,5.235294117647059,ceh-16,ceh-16(bp323)
V2aa,21.0,2.0,5.235294117647059,ceh-16,ceh-16(bp323)
V2aa,31.0,1.0,5.235294117647059,ceh-16,ceh-16(bp323)
V2aa,32.0,4.0,5.235294117647059,ceh-16,ceh-16(bp323)
V2aa,33.0,1.0,5.235294117647059,ceh-16,ceh-16(bp323)
V2aa,36.0,14.0,5.235294117647059,ceh-16,ceh-16(bp323)
V2aa,43.0,0.0,5.235294117647059,ceh-16,ceh-16(bp323)
V2aa,44.0,0.0,5.235294117647059,ceh-16,ceh-16(bp323)
V2aa,45.0,0.0,5.235294117647059,ceh-16,ceh-16(bp323)
V2aa,57.0,0.0,5.235294117647059,ceh-16,ceh-16(bp323)
V2aa,63.0,5.0,5.235294117647059,ceh-16,ceh-16(bp323)
V2aa,64.0,0.0,5.235294117647059,ceh-16,ceh-16(bp323)
V3pa,2.0,4.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,3.0,10.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,5.0,8.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,6.0,15.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,11.0,5.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,12.0,4.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,17.0,25.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,21.0,2.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,22.0,4.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,32.0,15.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,33.0,1.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,36.0,18.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,43.0,7.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,44.0,1.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,45.0,0.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,47.0,2.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,55.0,5.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,57.0,0.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,59.0,3.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,60.0,8.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,63.0,2.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pa,64.0,2.0,6.409090909090909,ceh-16,ceh-16(bp323)
V3pp,2.0,14.0,19.59090909090909,ceh-16,ceh-16(bp323)
V3pp,3.0,23.0,19.59090909090909,ceh-16,ceh-16(bp323)
V3pp,5.0,34.0,19.59090909090909,ceh-16,ceh-16(bp323)
